season_year,target_season,player_id,player_name,prior_model,poss_season,w_poss,prior_o,prior_d,m500_o,m500_d,m500,m2000_o,m2000_d,m2000,m4000_o,m4000_d,m4000,m8000_o,m8000_d,m8000,next_year,metric_o,metric_d,metric
1996,1996-97,224,Eddie Jones,atomic_denominator,8569.6,7804.2,1.977,0.892,3.424,-0.054,3.37,2.535,0.296,2.831,2.268,0.506,2.774,2.116,0.664,2.781,1997,2.268,0.506,2.774
1996,1996-97,226,Antonio Lang,atomic_denominator,2105.0,1784.6,-2.541,1.425,-2.213,2.291,0.078,-2.583,2.034,-0.549,-2.69,1.898,-0.792,-2.728,1.778,-0.951,1997,-2.69,1.898,-0.792
1996,1996-97,228,Adam Keefe,atomic_denominator,2608.4,2343.9,-0.551,1.175,-0.558,0.281,-0.277,-0.638,0.663,0.025,-0.649,0.83,0.181,-0.652,0.952,0.3,1997,-0.649,0.83,0.181
1996,1996-97,234,Khalid Reeves,atomic_denominator,3297.6,2794.3,0.103,-1.085,-0.989,-1.099,-2.088,-0.782,-0.765,-1.547,-0.5,-0.807,-1.307,-0.264,-0.904,-1.168,1997,-0.5,-0.807,-1.307
1996,1996-97,236,Kevin Edwards,atomic_denominator,1149.0,1033.1,-1.008,-0.928,0.561,-4.412,-3.85,-0.194,-2.687,-2.881,-0.45,-2.074,-2.524,-0.645,-1.653,-2.298,1997,-0.45,-2.074,-2.524
1996,1996-97,238,Tyrone Hill,atomic_denominator,6315.5,5381.6,0.966,1.255,-3.836,7.449,3.613,-1.921,4.884,2.963,-1.24,4.012,2.772,-0.71,3.34,2.629,1997,-1.24,4.012,2.772
1996,1996-97,239,Darrick Martin,atomic_denominator,4517.6,4011.9,1.956,-1.275,7.356,-2.129,5.227,4.296,-1.539,2.757,3.331,-1.506,1.824,2.723,-1.496,1.227,1997,3.331,-1.506,1.824
1996,1996-97,240,Brooks Thompson,atomic_denominator,1931.6,1651.7,0.312,-0.811,3.633,-0.765,2.868,2.062,-1.107,0.955,1.433,-1.155,0.278,0.98,-1.125,-0.145,1997,1.433,-1.155,0.278
1996,1996-97,241,Darrin Hancock,atomic_denominator,336.0,339.8,-1.186,0.579,-0.005,-2.43,-2.435,-0.623,-0.736,-1.359,-0.849,-0.23,-1.078,-1.002,0.091,-0.91,1997,-0.849,-0.23,-1.078
1996,1996-97,243,Aaron McKie,atomic_denominator,3818.0,3406.2,-0.218,0.92,0.654,0.861,1.515,-0.043,1.477,1.433,-0.243,1.527,1.284,-0.359,1.455,1.095,1997,-0.243,1.527,1.284
1996,1996-97,244,Dee Brown,atomic_denominator,1304.0,1098.0,0.504,0.69,-0.583,3.571,2.988,-0.02,1.843,1.823,0.215,1.257,1.472,0.368,0.898,1.266,1997,0.215,1.257,1.472
1996,1996-97,246,Greg Anderson,atomic_denominator,4037.4,3463.9,-1.875,2.255,-4.748,0.307,-4.441,-3.558,0.868,-2.69,-3.099,1.266,-1.833,-2.748,1.63,-1.118,1997,-3.099,1.266,-1.833
1996,1996-97,247,Joe Dumars,atomic_denominator,7233.1,6475.7,2.844,-1.243,0.309,1.243,1.552,0.528,0.958,1.485,0.8,0.642,1.441,1.123,0.298,1.421,1997,0.8,0.642,1.441
1996,1996-97,248,George Lynch,atomic_denominator,2621.2,2114.8,0.855,1.465,-1.212,3.248,2.036,-0.321,2.632,2.311,0.062,2.24,2.302,0.34,1.911,2.251,1997,0.062,2.24,2.302
1996,1996-97,251,Sean Elliott,atomic_denominator,3347.2,2698.5,1.415,0.256,-2.23,1.503,-0.727,-0.837,1.048,0.212,-0.186,0.834,0.648,0.334,0.642,0.976,1997,-0.186,0.834,0.648
1996,1996-97,252,Karl Malone,atomic_denominator,9362.0,9452.3,5.011,0.991,6.273,-0.177,6.096,5.552,0.254,5.806,5.192,0.536,5.728,4.941,0.766,5.707,1997,5.192,0.536,5.728
1996,1996-97,255,Grant Hill,atomic_denominator,7794.3,6963.8,4.246,2.037,2.753,2.263,5.016,2.448,3.151,5.599,2.494,3.304,5.798,2.661,3.27,5.931,1997,2.494,3.304,5.798
1996,1996-97,258,Brian Grant,atomic_denominator,1715.8,1539.7,-0.633,0.902,-1.378,0.618,-0.76,-0.784,0.571,-0.213,-0.656,0.645,-0.012,-0.609,0.724,0.115,1997,-0.656,0.645,-0.012
1996,1996-97,262,Michael Cage,atomic_denominator,3093.9,2632.3,-0.607,2.162,-7.855,5.213,-2.642,-4.124,3.035,-1.089,-2.652,2.364,-0.288,-1.647,2.014,0.367,1997,-2.652,2.364,-0.288
1996,1996-97,265,Harvey Grant,atomic_denominator,3992.4,3419.4,-0.895,1.292,-2.026,1.825,-0.201,-1.463,1.246,-0.217,-1.203,1.129,-0.074,-1.023,1.112,0.089,1997,-1.203,1.129,-0.074
1996,1996-97,270,Horace Grant,atomic_denominator,6160.6,5239.7,1.43,1.493,1.046,3.63,4.676,1.162,2.513,3.675,1.094,2.147,3.242,1.042,1.917,2.958,1997,1.094,2.147,3.242
1996,1996-97,271,Johnny Newman,atomic_denominator,5145.7,4387.1,-0.794,0.362,1.174,1.221,2.395,-0.065,0.776,0.711,-0.398,0.563,0.165,-0.59,0.427,-0.163,1997,-0.398,0.563,0.165
1996,1996-97,273,Duane Ferrell,atomic_denominator,2719.3,2339.3,-0.378,0.061,-0.364,-1.111,-1.475,-0.31,-0.438,-0.748,-0.3,-0.173,-0.473,-0.323,-0.013,-0.336,1997,-0.3,-0.173,-0.473
1996,1996-97,275,Allan Houston,atomic_denominator,7658.3,7169.4,0.368,-1.565,1.339,-0.158,1.181,0.558,-0.186,0.371,0.354,-0.347,0.008,0.257,-0.561,-0.303,1997,0.354,-0.347,0.008
1996,1996-97,278,Stacey Augmon,atomic_denominator,2282.8,2023.4,-1.28,0.793,-0.256,0.049,-0.207,-0.641,0.626,-0.015,-0.851,0.725,-0.126,-1.029,0.764,-0.265,1997,-0.851,0.725,-0.126
1996,1996-97,279,Charles Jones,atomic_denominator,227.2,204.4,-0.267,1.063,0.498,2.908,3.406,0.16,1.392,1.552,-0.004,1.156,1.151,-0.12,1.054,0.934,1997,-0.004,1.156,1.151
1996,1996-97,280,Felton Spencer,atomic_denominator,3773.3,3235.3,-2.125,1.761,-1.358,3.929,2.571,-1.656,3.081,1.425,-1.781,2.588,0.807,-1.879,2.182,0.303,1997,-1.781,2.588,0.807
1996,1996-97,281,Scott Williams,atomic_denominator,3281.2,2762.4,-0.763,1.633,-3.1,5.792,2.691,-1.503,3.689,2.186,-1.031,2.807,1.776,-0.77,2.163,1.393,1997,-1.031,2.807,1.776
1996,1996-97,283,Lindsey Hunter,atomic_denominator,7487.8,6696.8,1.853,-0.334,3.523,-3.99,-0.468,1.825,-1.57,0.256,1.224,-0.618,0.607,0.922,-0.034,0.888,1997,1.224,-0.618,0.607
1996,1996-97,287,Eric Leckner,atomic_denominator,356.1,321.1,-2.17,0.92,-0.921,2.293,1.372,-1.839,1.354,-0.485,-2.028,1.104,-0.923,-2.116,0.968,-1.148,1997,-2.028,1.104,-0.923
1996,1996-97,288,Armen Gilliam,atomic_denominator,5145.2,4363.6,-0.553,1.333,-3.83,1.454,-2.376,-1.876,1.208,-0.668,-1.308,1.169,-0.139,-0.965,1.182,0.217,1997,-1.308,1.169,-0.139
1996,1996-97,291,Ed Pinckney,atomic_denominator,641.4,566.5,-0.835,1.154,-3.37,1.203,-2.167,-1.68,0.722,-0.958,-1.298,0.802,-0.495,-1.088,0.912,-0.177,1997,-1.298,0.802,-0.495
1996,1996-97,292,Anthony Miller,atomic_denominator,114.0,102.1,-0.21,0.464,-0.945,1.702,0.757,-0.402,0.695,0.292,-0.313,0.532,0.219,-0.27,0.456,0.186,1997,-0.313,0.532,0.219
1996,1996-97,293,Charles Smith,atomic_denominator,798.8,702.6,-1.2,2.007,-3.676,4.831,1.155,-2.284,3.003,0.719,-1.851,2.49,0.64,-1.584,2.209,0.626,1997,-1.851,2.49,0.64
1996,1996-97,296,Rick Fox,atomic_denominator,7617.8,6593.5,1.24,1.033,3.223,-0.61,2.613,2.475,-0.158,2.316,2.117,0.04,2.156,1.844,0.19,2.033,1997,2.117,0.04,2.156
1996,1996-97,297,Alonzo Mourning,atomic_denominator,6069.0,6102.7,0.714,3.143,-0.521,7.551,7.03,-0.072,6.184,6.112,0.05,5.476,5.527,0.131,4.866,4.997,1997,0.05,5.476,5.527
1996,1996-97,299,Glenn Robinson,atomic_denominator,7750.1,6610.3,0.494,-0.649,2.367,-1.568,0.799,1.132,-1.101,0.031,0.826,-0.908,-0.082,0.657,-0.781,-0.124,1997,0.826,-0.908,-0.082
1996,1996-97,302,Mookie Blaylock,atomic_denominator,7972.9,7539.1,4.481,0.564,8.307,0.147,8.454,5.633,1.112,6.745,4.673,1.356,6.029,4.086,1.43,5.516,1997,4.673,1.356,6.029
1996,1996-97,304,John Stockton,atomic_denominator,8561.6,8598.1,4.064,1.151,2.033,2.933,4.966,2.617,2.333,4.95,2.88,2.047,4.927,3.139,1.78,4.919,1997,2.88,2.047,4.927
1996,1996-97,305,Robert Parish,atomic_denominator,1015.8,890.6,-0.873,0.764,-0.889,0.723,-0.166,-0.664,0.625,-0.039,-0.709,0.625,-0.084,-0.774,0.65,-0.124,1997,-0.709,0.625,-0.084
1996,1996-97,308,Derrick Alston,atomic_denominator,26.5,20.7,0.112,0.545,0.084,0.269,0.353,0.116,0.399,0.515,0.114,0.427,0.542,0.11,0.443,0.553,1997,0.114,0.427,0.542
1996,1996-97,310,Bobby Hurley,atomic_denominator,1425.9,1251.6,0.232,0.135,3.386,-2.609,0.777,1.582,-1.192,0.39,1.058,-0.696,0.362,0.717,-0.365,0.352,1997,1.058,-0.696,0.362
1996,1996-97,316,Richard Manning,atomic_denominator,493.3,446.7,-1.149,0.259,-0.844,-0.684,-1.529,-0.915,-0.304,-1.219,-1.009,-0.119,-1.128,-1.077,0.008,-1.069,1997,-1.009,-0.119,-1.128
1996,1996-97,317,John Starks,atomic_denominator,5846.5,5439.9,2.147,-0.241,6.161,-2.075,4.086,4.525,-1.355,3.17,3.761,-0.96,2.802,3.142,-0.618,2.524,1997,3.761,-0.96,2.802
1996,1996-97,320,Jamie Watson,atomic_denominator,849.8,745.1,-0.897,0.983,-1.778,-1.139,-2.916,-1.6,0.071,-1.529,-1.408,0.463,-0.945,-1.243,0.695,-0.548,1997,-1.408,0.463,-0.945
1996,1996-97,323,Greg Foster,atomic_denominator,3052.8,3179.2,-2.094,0.661,-6.29,2.39,-3.899,-4.814,1.553,-3.261,-4.003,1.171,-2.832,-3.333,0.919,-2.414,1997,-4.003,1.171,-2.832
1996,1996-97,324,Anthony Peeler,atomic_denominator,6174.1,5263.9,0.73,-0.683,0.899,0.81,1.709,0.516,0.206,0.723,0.418,-0.098,0.32,0.402,-0.361,0.041,1997,0.418,-0.098,0.32
1996,1996-97,328,Rick Mahorn,atomic_denominator,534.3,458.0,-1.223,0.974,-3.523,2.546,-0.977,-2.074,1.334,-0.74,-1.725,1.132,-0.593,-1.528,1.039,-0.489,1997,-1.725,1.132,-0.593
1996,1996-97,330,Danny Manning,atomic_denominator,5121.4,4510.0,0.4,1.33,-1.449,2.679,1.23,-0.038,1.685,1.647,0.397,1.358,1.755,0.574,1.197,1.771,1997,0.397,1.358,1.755
1996,1996-97,333,Kevin Gamble,atomic_denominator,2212.6,1888.6,-0.072,-0.114,-0.705,1.364,0.658,-0.29,0.464,0.174,-0.139,0.156,0.017,-0.064,-0.017,-0.081,1997,-0.139,0.156,0.017
1996,1996-97,335,Willie Anderson,atomic_denominator,751.7,851.0,-0.003,1.044,0.234,-0.815,-0.581,-0.132,0.025,-0.107,-0.167,0.404,0.236,-0.147,0.669,0.522,1997,-0.167,0.404,0.236
1996,1996-97,339,Tom Gugliotta,atomic_denominator,7657.9,6697.9,1.215,0.842,0.047,1.957,2.003,0.75,0.884,1.635,0.914,0.722,1.636,1.007,0.7,1.706,1997,0.914,0.722,1.636
1996,1996-97,341,Joe Wolf,atomic_denominator,1306.4,1132.2,-1.511,1.463,-2.699,0.467,-2.233,-1.522,0.829,-0.693,-1.392,1.014,-0.378,-1.396,1.158,-0.238,1997,-1.392,1.014,-0.378
1996,1996-97,344,Dana Barros,atomic_denominator,1745.3,1379.1,0.872,-0.904,1.717,2.629,4.346,0.891,0.794,1.685,0.815,0.078,0.892,0.824,-0.42,0.403,1997,0.815,0.078,0.892
1996,1996-97,345,Terry Porter,atomic_denominator,4314.6,3780.5,1.867,-0.239,3.75,0.435,4.184,2.488,0.843,3.331,2.192,0.619,2.811,2.027,0.317,2.344,1997,2.192,0.619,2.811
1996,1996-97,348,Mitchell Butler,atomic_denominator,1104.3,944.0,-0.634,0.026,0.096,-0.733,-0.637,-0.255,-0.364,-0.619,-0.39,-0.228,-0.618,-0.492,-0.138,-0.63,1997,-0.39,-0.228,-0.618
1996,1996-97,349,Mark Jackson,atomic_denominator,8573.6,7452.8,1.63,0.094,3.482,1.461,4.943,2.774,1.046,3.82,2.471,0.818,3.29,2.193,0.601,2.794,1997,2.471,0.818,3.29
1996,1996-97,351,Stacey King,atomic_denominator,252.7,234.6,-0.57,0.748,-3.621,1.763,-1.858,-1.458,1.02,-0.438,-1.024,0.856,-0.168,-0.803,0.766,-0.037,1997,-1.024,0.856,-0.168
1996,1996-97,353,Darrell Armstrong,atomic_denominator,2520.1,2328.1,1.744,-0.015,5.033,0.022,5.056,3.153,0.481,3.634,2.502,0.445,2.946,2.078,0.316,2.394,1997,2.502,0.445,2.946
1996,1996-97,355,Vincent Askew,atomic_denominator,2080.5,1696.3,-0.616,0.258,-1.877,-1.542,-3.418,-1.499,-0.656,-2.155,-1.216,-0.314,-1.53,-0.985,-0.077,-1.062,1997,-1.216,-0.314,-1.53
1996,1996-97,356,Chris Morris,atomic_denominator,2937.4,2851.6,0.034,0.691,-1.937,0.284,-1.654,-1.441,0.472,-0.968,-1.062,0.554,-0.508,-0.712,0.603,-0.109,1997,-1.062,0.554,-0.508
1996,1996-97,358,Anfernee Hardaway,atomic_denominator,5498.6,5159.8,4.05,-0.029,6.886,-0.489,6.397,5.295,0.058,5.353,4.684,0.164,4.848,4.262,0.17,4.432,1997,4.684,0.164,4.848
1996,1996-97,359,Chucky Brown,atomic_denominator,1909.0,1674.6,-0.513,0.883,-0.485,-1.666,-2.151,-0.092,-0.67,-0.762,-0.178,-0.15,-0.328,-0.3,0.244,-0.056,1997,-0.178,-0.15,-0.328
1996,1996-97,361,Clifford Robinson,atomic_denominator,6889.0,6133.0,0.395,0.39,-1.231,2.304,1.073,-0.325,1.552,1.227,-0.014,1.233,1.218,0.19,0.976,1.166,1997,-0.014,1.233,1.218
1996,1996-97,363,Christian Laettner,atomic_denominator,8028.8,7464.5,1.455,0.854,0.94,3.963,4.903,0.961,2.899,3.86,0.762,2.502,3.263,0.62,2.165,2.785,1997,0.762,2.502,3.263
1996,1996-97,364,Rex Chapman,atomic_denominator,4538.4,4194.6,2.699,-0.76,7.37,-2.212,5.158,5.463,-2.058,3.405,4.588,-1.84,2.748,3.906,-1.576,2.33,1997,4.588,-1.84,2.748
1996,1996-97,365,Derrick McKey,atomic_denominator,4291.9,3627.6,-0.532,0.77,-1.71,0.501,-1.209,-1.441,0.792,-0.65,-1.261,0.909,-0.351,-1.072,0.96,-0.112,1997,-1.261,0.909,-0.351
1996,1996-97,368,Dwayne Schintzius,atomic_denominator,285.0,244.7,-1.094,1.075,0.267,2.151,2.417,-0.377,1.213,0.836,-0.66,1.086,0.426,-0.851,1.033,0.182,1997,-0.66,1.086,0.426
1996,1996-97,369,Charlie Ward,atomic_denominator,5004.3,4586.8,0.083,0.663,2.812,-2.332,0.48,1.449,-0.991,0.458,0.972,-0.401,0.571,0.621,0.067,0.688,1997,0.972,-0.401,0.571
1996,1996-97,371,Terry Mills,atomic_denominator,4955.6,4525.1,2.392,-0.087,1.706,6.127,7.833,1.841,3.711,5.552,1.779,2.691,4.47,1.742,1.856,3.598,1997,1.779,2.691,4.47
1996,1996-97,375,Isaiah Rider,atomic_denominator,6023.8,5409.7,0.441,-1.432,1.232,-3.528,-2.296,0.808,-2.313,-1.506,0.696,-1.889,-1.193,0.621,-1.616,-0.995,1997,0.696,-1.889,-1.193
1996,1996-97,376,Eric Montross,atomic_denominator,4544.4,3906.5,-2.142,1.359,-6.957,4.49,-2.467,-4.631,2.751,-1.879,-3.757,2.098,-1.659,-3.123,1.663,-1.46,1997,-3.757,2.098,-1.659
1996,1996-97,378,Craig Ehlo,atomic_denominator,2059.2,1688.5,-0.525,0.176,0.022,1.742,1.764,-0.486,1.154,0.668,-0.583,0.828,0.245,-0.611,0.561,-0.05,1997,-0.583,0.828,0.245
1996,1996-97,380,Tony Smith,atomic_denominator,3218.9,2740.4,-0.633,0.12,1.242,-0.949,0.293,-0.062,-0.679,-0.741,-0.433,-0.411,-0.844,-0.645,-0.175,-0.82,1997,-0.433,-0.411,-0.844
1996,1996-97,381,James Robinson,atomic_denominator,3179.1,2789.0,1.388,-0.958,3.536,-5.546,-2.01,2.443,-3.449,-1.007,2.081,-2.61,-0.529,1.808,-1.983,-0.175,1997,2.081,-2.61,-0.529
1996,1996-97,383,Kendall Gill,atomic_denominator,7884.9,6783.3,2.252,0.313,3.389,1.876,5.265,3.117,0.768,3.884,3.022,0.315,3.337,2.884,0.071,2.955,1997,3.022,0.315,3.337
1996,1996-97,384,Calbert Cheaney,atomic_denominator,5988.5,5322.1,-0.92,-0.205,0.56,-1.823,-1.263,-0.127,-1.125,-1.251,-0.347,-0.85,-1.197,-0.519,-0.64,-1.159,1997,-0.347,-0.85,-1.197
1996,1996-97,386,Elliot Perry,atomic_denominator,3980.1,3404.9,1.168,0.754,1.747,0.203,1.95,1.325,0.247,1.572,1.277,0.32,1.596,1.242,0.42,1.662,1997,1.277,0.32,1.596
1996,1996-97,389,Toni Kukoc,atomic_denominator,5535.1,5466.4,3.34,0.757,1.768,1.501,3.269,2.499,1.3,3.799,2.787,1.211,3.998,2.978,1.137,4.115,1997,2.787,1.211,3.998
1996,1996-97,390,Sasha Danilovic,atomic_denominator,4415.8,3685.8,0.289,-0.543,0.216,-0.712,-0.495,-0.21,-0.078,-0.288,-0.23,0.048,-0.183,-0.171,0.031,-0.14,1997,-0.23,0.048,-0.183
1996,1996-97,393,Rod Strickland,atomic_denominator,7444.9,6543.7,2.826,0.245,6.019,-2.851,3.168,4.629,-1.297,3.331,4.063,-0.768,3.294,3.628,-0.391,3.238,1997,4.063,-0.768,3.294
1996,1996-97,397,Reggie Miller,atomic_denominator,8848.9,7748.3,3.877,-0.619,7.138,-1.399,5.739,5.106,-0.45,4.656,4.447,-0.175,4.272,4.056,-0.078,3.978,1997,4.447,-0.175,4.272
1996,1996-97,399,Sean Rooks,atomic_denominator,1788.6,1652.4,-0.999,1.774,-4.059,-0.095,-4.154,-1.803,0.321,-1.483,-1.277,0.712,-0.565,-1.058,1.071,0.014,1997,-1.277,0.712,-0.565
1996,1996-97,400,Derek Strong,atomic_denominator,4971.9,4557.6,-0.107,0.397,-2.552,4.058,1.506,-1.556,2.411,0.855,-1.205,1.733,0.528,-0.929,1.227,0.298,1997,-1.205,1.733,0.528
1996,1996-97,404,Kevin Duckworth,atomic_denominator,947.1,746.0,-2.943,0.877,-5.25,0.917,-4.332,-3.876,0.564,-3.312,-3.509,0.623,-2.885,-3.27,0.687,-2.583,1997,-3.509,0.623,-2.885
1996,1996-97,406,Shaquille O'Neal,atomic_denominator,6051.3,5613.4,2.926,2.632,-0.404,6.103,5.699,1.432,4.733,6.165,2.019,4.047,6.066,2.403,3.488,5.891,1997,2.019,4.047,6.066
1996,1996-97,412,Sharone Wright,atomic_denominator,2515.3,2118.1,-4.611,-0.022,-9.544,2.604,-6.94,-7.269,1.361,-5.908,-6.304,0.821,-5.482,-5.598,0.421,-5.177,1997,-6.304,0.821,-5.482
1996,1996-97,416,Willie Burton,atomic_denominator,931.9,738.7,-0.424,0.193,-0.973,-0.195,-1.168,-0.825,0.069,-0.756,-0.703,0.11,-0.593,-0.61,0.127,-0.484,1997,-0.703,0.11,-0.593
1996,1996-97,417,Sam Mitchell,atomic_denominator,5443.5,4729.3,-0.544,0.17,-3.028,0.008,-3.02,-1.706,-0.404,-2.11,-1.229,-0.335,-1.563,-0.923,-0.203,-1.126,1997,-1.229,-0.335,-1.563
1996,1996-97,418,Scott Brooks,atomic_denominator,636.3,536.9,-0.924,0.469,-0.707,-0.724,-1.431,-1.103,0.055,-1.048,-1.051,0.211,-0.84,-0.994,0.297,-0.697,1997,-1.051,0.211,-0.84
1996,1996-97,420,Jayson Williams,atomic_denominator,3387.7,2819.5,-0.513,0.291,-2.83,0.614,-2.216,-1.408,0.291,-1.117,-0.963,0.218,-0.744,-0.698,0.175,-0.522,1997,-0.963,0.218,-0.744
1996,1996-97,422,Avery Johnson,atomic_denominator,6933.7,5939.7,1.074,0.124,0.605,2.363,2.968,0.137,2.147,2.285,0.086,1.767,1.854,0.168,1.321,1.489,1997,0.086,1.767,1.854
1996,1996-97,423,Chris Gatling,atomic_denominator,3325.7,2746.0,2.046,0.367,-0.62,1.058,0.439,0.994,0.538,1.531,1.441,0.403,1.843,1.687,0.331,2.018,1997,1.441,0.403,1.843
1996,1996-97,428,Sherman Douglas,atomic_denominator,6062.0,5188.2,1.115,0.141,2.986,0.438,3.424,1.962,0.431,2.393,1.634,0.386,2.02,1.404,0.321,1.725,1997,1.634,0.386,2.02
1996,1996-97,431,Shawn Kemp,atomic_denominator,7103.0,6660.7,1.036,1.95,-0.002,2.554,2.552,0.452,2.539,2.991,0.606,2.424,3.029,0.688,2.3,2.988,1997,0.606,2.424,3.029
1996,1996-97,432,Pete Chilcutt,atomic_denominator,1633.8,1406.1,1.466,1.113,0.698,-0.426,0.273,0.875,0.222,1.097,1.043,0.487,1.53,1.191,0.689,1.88,1997,1.043,0.487,1.53
1996,1996-97,433,Buck Williams,atomic_denominator,3790.8,3514.4,-0.758,1.061,-4.682,5.52,0.837,-2.488,3.33,0.842,-1.689,2.455,0.766,-1.207,1.865,0.658,1997,-1.689,2.455,0.766
1996,1996-97,434,Tony Dumas,atomic_denominator,686.2,545.8,-0.85,0.062,1.649,-0.381,1.267,-0.054,-0.123,-0.177,-0.442,-0.077,-0.518,-0.651,-0.054,-0.705,1997,-0.442,-0.077,-0.518
1996,1996-97,435,Carlos Rogers,atomic_denominator,3382.0,2868.5,0.816,1.581,0.752,-1.307,-0.556,0.89,-0.612,0.278,0.903,-0.046,0.857,0.894,0.484,1.378,1997,0.903,-0.046,0.857
1996,1996-97,436,Juwan Howard,atomic_denominator,8257.8,7238.9,0.309,-0.354,-1.895,0.19,-1.705,-0.414,-0.389,-0.803,0.042,-0.464,-0.422,0.281,-0.472,-0.191,1997,0.042,-0.464,-0.422
1996,1996-97,438,Robert Werdann,atomic_denominator,76.9,64.2,-0.029,0.923,-0.28,-0.15,-0.429,-0.057,0.521,0.464,-0.036,0.664,0.628,-0.032,0.745,0.712,1997,-0.036,0.664,0.628
1996,1996-97,440,Zan Tabak,atomic_denominator,534.9,426.2,-1.353,1.06,-3.777,0.548,-3.229,-2.315,0.744,-1.572,-1.896,0.823,-1.073,-1.647,0.882,-0.765,1997,-1.896,0.823,-1.073
1996,1996-97,441,Lamond Murray,atomic_denominator,3161.1,2772.3,0.825,0.572,0.939,-0.931,0.009,1.297,-0.541,0.756,1.232,-0.198,1.033,1.124,0.072,1.195,1997,1.232,-0.198,1.033
1996,1996-97,442,Pervis Ellison,atomic_denominator,310.5,238.7,-1.267,1.298,-1.871,4.111,2.24,-1.464,2.224,0.76,-1.385,1.762,0.376,-1.336,1.496,0.16,1997,-1.385,1.762,0.376
1996,1996-97,445,Wesley Person,atomic_denominator,5968.0,5326.2,1.93,-0.575,6.276,0.211,6.487,4.445,-0.138,4.306,3.638,-0.35,3.288,3.016,-0.525,2.492,1997,3.638,-0.35,3.288
1996,1996-97,446,Lucious Harris,atomic_denominator,2156.2,1821.5,0.065,-0.295,2.687,0.358,3.045,1.389,0.11,1.499,0.955,-0.143,0.812,0.65,-0.333,0.318,1997,0.955,-0.143,0.812
1996,1996-97,448,Bo Outlaw,atomic_denominator,5407.7,4748.8,0.35,2.96,-1.379,7.168,5.788,0.013,5.054,5.066,0.339,4.219,4.558,0.47,3.615,4.085,1997,0.339,4.219,4.558
1996,1996-97,452,Vin Baker,atomic_denominator,8768.8,7591.0,1.103,0.742,-1.901,2.551,0.65,-0.319,1.793,1.474,0.218,1.437,1.655,0.576,1.164,1.74,1997,0.218,1.437,1.655
1996,1996-97,456,Chuck Person,atomic_denominator,491.6,468.7,0.0,-0.0,-3.016,1.444,-1.572,-1.188,0.783,-0.405,-0.667,0.5,-0.167,-0.361,0.281,-0.08,1997,-0.667,0.5,-0.167
1996,1996-97,457,Andrew Lang,atomic_denominator,2950.7,2466.0,-1.42,1.424,-4.865,3.618,-1.247,-2.76,2.729,-0.031,-2.172,2.299,0.127,-1.83,1.957,0.127,1997,-2.172,2.299,0.127
1996,1996-97,458,Howard Eisley,atomic_denominator,3575.7,3501.6,-0.417,-0.228,-0.394,-1.082,-1.476,-0.153,-1.063,-1.216,-0.183,-0.901,-1.084,-0.265,-0.707,-0.971,1997,-0.183,-0.901,-1.084
1996,1996-97,461,Popeye Jones,atomic_denominator,5932.4,5016.7,-0.704,0.713,-0.0,2.007,2.007,-0.229,1.532,1.303,-0.379,1.224,0.845,-0.492,0.949,0.458,1997,-0.379,1.224,0.845
1996,1996-97,462,J.R. Reid,atomic_denominator,248.2,236.0,0.0,-0.0,-1.049,-0.554,-1.602,-0.372,-0.208,-0.58,-0.229,-0.122,-0.352,-0.145,-0.084,-0.229,1997,-0.229,-0.122,-0.352
1996,1996-97,467,Jason Kidd,atomic_denominator,5226.3,4831.4,2.239,1.463,4.799,-0.886,3.914,3.602,-0.256,3.346,3.113,0.129,3.242,2.76,0.5,3.26,1997,3.113,0.129,3.242
1996,1996-97,468,Jon Barry,atomic_denominator,2434.4,2047.8,0.952,0.245,3.902,-1.183,2.719,2.489,-0.66,1.829,1.905,-0.398,1.507,1.462,-0.16,1.302,1997,1.905,-0.398,1.507
1996,1996-97,469,Jamal Mashburn,atomic_denominator,5627.5,5768.2,1.198,0.137,-1.45,1.323,-0.127,-0.912,1.027,0.115,-0.501,0.874,0.372,-0.076,0.737,0.661,1997,-0.501,0.874,0.372
1996,1996-97,471,471,atomic_denominator,55.3,42.3,0.0,-0.0,0.204,0.016,0.22,0.06,-0.096,-0.036,0.029,-0.097,-0.068,0.011,-0.092,-0.081,1997,0.029,-0.097,-0.068
1996,1996-97,511,Melvin Booker,atomic_denominator,85.4,73.5,-1.213,-0.296,-2.439,1.356,-1.082,-1.561,0.06,-1.501,-1.39,-0.172,-1.563,-1.305,-0.284,-1.588,1997,-1.39,-0.172,-1.563
1996,1996-97,671,Donnie Boyce,atomic_denominator,384.4,308.1,-0.782,0.087,1.051,-3.601,-2.549,-0.067,-1.302,-1.369,-0.381,-0.715,-1.096,-0.572,-0.376,-0.949,1997,-0.381,-0.715,-1.096
1996,1996-97,672,Matt Bullard,atomic_denominator,2643.6,2272.5,0.944,0.235,4.368,-0.994,3.374,2.851,-0.589,2.262,2.157,-0.392,1.765,1.635,-0.205,1.43,1997,2.157,-0.392,1.765
1996,1996-97,673,Alan Henderson,atomic_denominator,1559.5,1634.4,-0.565,0.736,-1.555,-2.502,-4.057,-0.637,-1.771,-2.408,-0.565,-1.013,-1.578,-0.59,-0.335,-0.925,1997,-0.565,-1.013,-1.578
1996,1996-97,674,Reggie Jordan,atomic_denominator,396.7,336.9,0.374,0.664,1.425,-0.37,1.055,0.633,0.398,1.031,0.49,0.52,1.009,0.421,0.567,0.988,1997,0.49,0.52,1.009
