season_year,target_season,player_id,player_name,poss_season,w_poss,prior_o,prior_d,m500_o,m500_d,m500,m2000_o,m2000_d,m2000,m4000_o,m4000_d,m4000,m8000_o,m8000_d,m8000,next_year,metric_o,metric_d,metric
1996,1996-97,243,Aaron McKie,3818.0,3406.2,0.759,-0.33,1.203,0.404,1.607,0.803,0.748,1.551,0.697,0.651,1.349,0.643,0.445,1.088,1997,0.697,0.651,1.349
1996,1996-97,244,Dee Brown,1304.0,1098.0,1.183,0.761,-0.403,3.689,3.286,0.384,2.023,2.407,0.713,1.433,2.145,0.937,1.058,1.995,1997,0.713,1.433,2.145
1996,1996-97,246,Greg Anderson,4037.4,3463.9,-3.908,4.046,-5.839,1.196,-4.643,-5.218,2.386,-2.832,-4.904,2.957,-1.947,-4.618,3.403,-1.216,1997,-4.904,2.957,-1.947
1996,1996-97,247,Joe Dumars,7233.1,6475.7,3.494,-0.819,0.819,1.142,1.961,1.385,0.983,2.368,1.767,0.755,2.523,2.134,0.496,2.63,1997,1.767,0.755,2.523
1996,1996-97,248,George Lynch,2621.2,2114.8,-0.281,1.164,-1.817,3.312,1.495,-1.197,2.601,1.404,-0.919,2.135,1.216,-0.709,1.744,1.035,1997,-0.919,2.135,1.216
1996,1996-97,251,Sean Elliott,3347.2,2698.5,1.005,0.311,-2.509,1.673,-0.836,-1.055,1.215,0.16,-0.393,0.977,0.584,0.107,0.765,0.872,1997,-0.393,0.977,0.584
1996,1996-97,252,Karl Malone,9362.0,9452.3,3.955,1.339,5.349,0.479,5.828,4.62,0.961,5.581,4.305,1.191,5.496,4.078,1.365,5.443,1997,4.305,1.191,5.496
1996,1996-97,255,Grant Hill,7794.3,6963.8,3.423,2.161,2.93,2.025,4.955,2.493,2.966,5.459,2.416,3.178,5.593,2.453,3.205,5.658,1997,2.416,3.178,5.593
1996,1996-97,258,Brian Grant,1715.8,1539.7,-1.4,1.284,-2.05,0.976,-1.075,-1.601,1.021,-0.581,-1.479,1.083,-0.395,-1.415,1.143,-0.272,1997,-1.479,1.083,-0.395
1996,1996-97,262,Michael Cage,3093.9,2632.3,-3.783,3.945,-9.362,5.997,-3.365,-6.506,4.413,-2.093,-5.352,3.952,-1.401,-4.557,3.725,-0.832,1997,-5.352,3.952,-1.401
1996,1996-97,265,Harvey Grant,3992.4,3419.4,-1.477,2.049,-2.475,2.153,-0.322,-2.035,1.843,-0.192,-1.809,1.831,0.022,-1.631,1.875,0.244,1997,-1.809,1.831,0.022
1996,1996-97,270,Horace Grant,6160.6,5239.7,-0.476,2.976,0.506,3.995,4.501,0.23,3.278,3.508,-0.035,3.094,3.059,-0.268,3.02,2.752,1997,-0.035,3.094,3.059
1996,1996-97,271,Johnny Newman,5145.7,4387.1,-0.434,0.133,1.443,1.028,2.47,0.314,0.549,0.863,-0.024,0.338,0.314,-0.217,0.198,-0.019,1997,-0.024,0.338,0.314
1996,1996-97,273,Duane Ferrell,2719.3,2339.3,-0.714,-0.39,-0.445,-1.198,-1.642,-0.469,-0.654,-1.123,-0.499,-0.471,-0.971,-0.552,-0.376,-0.928,1997,-0.499,-0.471,-0.971
1996,1996-97,275,Allan Houston,7658.3,7169.4,1.551,-1.351,1.829,-0.374,1.455,1.499,-0.514,0.985,1.478,-0.671,0.808,1.497,-0.829,0.668,1997,1.478,-0.671,0.808
1996,1996-97,278,Stacey Augmon,2282.8,2023.4,-0.905,-0.155,0.088,-0.395,-0.306,-0.219,-0.015,-0.234,-0.424,-0.009,-0.433,-0.605,-0.046,-0.65,1997,-0.424,-0.009,-0.433
1996,1996-97,279,Charles Jones,227.2,204.4,-3.66,2.35,-2.182,4.035,1.853,-2.98,2.686,-0.294,-3.248,2.471,-0.777,-3.42,2.374,-1.046,1997,-3.248,2.471,-0.777
1996,1996-97,280,Felton Spencer,3773.3,3235.3,-4.607,3.824,-2.323,4.492,2.17,-3.252,4.163,0.911,-3.656,3.932,0.276,-3.97,3.754,-0.216,1997,-3.656,3.932,0.276
1996,1996-97,281,Scott Williams,3281.2,2762.4,-3.494,3.312,-4.326,6.254,1.928,-3.475,4.636,1.161,-3.281,3.986,0.705,-3.211,3.535,0.324,1997,-3.281,3.986,0.705
1996,1996-97,283,Lindsey Hunter,7487.8,6696.8,3.135,-1.376,4.25,-4.532,-0.282,3.11,-2.449,0.661,2.708,-1.616,1.092,2.507,-1.096,1.41,1997,2.708,-1.616,1.092
1996,1996-97,287,Eric Leckner,356.1,321.1,-5.366,2.658,-3.174,3.51,0.336,-4.712,2.97,-1.742,-5.042,2.803,-2.239,-5.207,2.706,-2.5,1997,-5.042,2.803,-2.239
1996,1996-97,288,Armen Gilliam,5145.2,4363.6,-2.097,2.553,-4.966,2.106,-2.86,-3.292,2.134,-1.158,-2.778,2.184,-0.595,-2.452,2.261,-0.192,1997,-2.778,2.184,-0.595
1996,1996-97,291,Ed Pinckney,641.4,566.5,-3.925,2.272,-5.226,2.017,-3.209,-4.296,1.82,-2.476,-4.118,1.941,-2.176,-4.025,2.062,-1.963,1997,-4.118,1.941,-2.176
1996,1996-97,292,Anthony Miller,114.0,102.1,-9.71,1.661,-8.903,2.826,-6.077,-9.415,1.896,-7.518,-9.542,1.747,-7.795,-9.615,1.677,-7.938,1997,-9.542,1.747,-7.795
1996,1996-97,293,Charles Smith,798.8,702.6,-3.572,3.266,-5.055,5.565,0.51,-4.243,4.104,-0.139,-3.976,3.684,-0.292,-3.805,3.451,-0.354,1997,-3.976,3.684,-0.292
1996,1996-97,296,Rick Fox,7617.8,6593.5,2.135,0.535,3.217,-0.544,2.673,2.652,-0.125,2.526,2.42,0.012,2.431,2.279,0.083,2.362,1997,2.42,0.012,2.431
1996,1996-97,297,Alonzo Mourning,6069.0,6102.7,-0.293,3.959,-1.043,7.801,6.757,-0.781,6.691,5.91,-0.72,6.082,5.362,-0.684,5.546,4.862,1997,-0.72,6.082,5.362
1996,1996-97,299,Glenn Robinson,7750.1,6610.3,1.75,-0.436,2.956,-1.726,1.231,2.228,-1.268,0.959,2.072,-1.032,1.041,1.982,-0.842,1.139,1997,2.072,-1.032,1.041
1996,1996-97,302,Mookie Blaylock,7972.9,7539.1,5.449,0.66,9.215,-0.229,8.986,6.842,0.59,7.432,5.968,0.826,6.794,5.415,0.946,6.361,1997,5.968,0.826,6.794
1996,1996-97,304,John Stockton,8561.6,8598.1,5.964,-0.015,3.302,2.276,5.578,4.183,1.601,5.784,4.574,1.274,5.847,4.944,0.949,5.893,1997,4.574,1.274,5.847
1996,1996-97,305,Robert Parish,1015.8,890.6,-1.702,1.089,-1.378,0.912,-0.466,-1.385,0.994,-0.391,-1.488,1.018,-0.47,-1.579,1.04,-0.54,1997,-1.488,1.018,-0.47
1996,1996-97,308,Derrick Alston,26.5,20.7,-2.485,-4.192,-2.204,-4.296,-6.5,-2.368,-4.272,-6.64,-2.409,-4.262,-6.671,-2.434,-4.255,-6.69,1997,-2.409,-4.262,-6.671
1996,1996-97,310,Bobby Hurley,1425.9,1251.6,1.924,-1.842,4.732,-3.785,0.947,3.228,-2.853,0.375,2.747,-2.497,0.25,2.422,-2.249,0.173,1997,2.747,-2.497,0.25
1996,1996-97,316,Richard Manning,493.3,446.7,-2.787,-0.453,-2.41,-0.644,-3.054,-2.595,-0.607,-3.202,-2.677,-0.567,-3.243,-2.725,-0.54,-3.265,1997,-2.677,-0.567,-3.243
1996,1996-97,317,John Starks,5846.5,5439.9,3.605,-1.38,6.546,-2.329,4.217,5.362,-1.946,3.417,4.82,-1.749,3.07,4.38,-1.579,2.801,1997,4.82,-1.749,3.07
1996,1996-97,320,Jamie Watson,849.8,745.1,0.121,-0.446,-0.982,-1.955,-2.937,-0.572,-1.088,-1.66,-0.349,-0.793,-1.142,-0.176,-0.62,-0.796,1997,-0.349,-0.793,-1.142
1996,1996-97,323,Greg Foster,3052.8,3179.2,-3.149,1.062,-7.165,2.919,-4.246,-5.948,2.305,-3.643,-5.178,1.928,-3.25,-4.488,1.619,-2.869,1997,-5.178,1.928,-3.25
1996,1996-97,324,Anthony Peeler,6174.1,5263.9,2.42,-1.26,1.545,0.489,2.034,1.617,-0.227,1.39,1.709,-0.557,1.152,1.84,-0.835,1.005,1997,1.709,-0.557,1.152
1996,1996-97,328,Rick Mahorn,534.3,458.0,-2.765,1.025,-4.558,2.683,-1.876,-3.392,1.457,-1.935,-3.114,1.235,-1.879,-2.961,1.128,-1.833,1997,-3.114,1.235,-1.879
1996,1996-97,330,Danny Manning,5121.4,4510.0,-0.445,2.402,-1.831,2.976,1.146,-0.637,2.389,1.752,-0.279,2.249,1.97,-0.145,2.217,2.072,1997,-0.279,2.249,1.97
1996,1996-97,333,Kevin Gamble,2212.6,1888.6,-0.041,0.09,-0.682,1.51,0.828,-0.221,0.701,0.48,-0.071,0.399,0.328,0.001,0.216,0.217,1997,-0.071,0.399,0.328
1996,1996-97,335,Willie Anderson,751.7,851.0,0.527,0.975,0.747,-0.888,-0.141,0.492,-0.014,0.477,0.448,0.373,0.821,0.451,0.64,1.091,1997,0.448,0.373,0.821
1996,1996-97,339,Tom Gugliotta,7657.9,6697.9,1.075,1.687,-0.108,2.193,2.085,0.853,1.178,2.031,1.096,1.07,2.166,1.2,1.129,2.329,1997,1.096,1.07,2.166
1996,1996-97,341,Joe Wolf,1306.4,1132.2,-2.68,2.697,-3.613,1.131,-2.482,-2.603,1.83,-0.773,-2.51,2.123,-0.387,-2.53,2.333,-0.197,1997,-2.51,2.123,-0.387
1996,1996-97,344,Dana Barros,1745.3,1379.1,3.066,-2.439,2.799,1.821,4.619,2.493,-0.375,2.118,2.61,-1.206,1.404,2.768,-1.781,0.987,1997,2.61,-1.206,1.404
1996,1996-97,345,Terry Porter,4314.6,3780.5,2.835,-0.768,4.631,-0.145,4.485,3.601,0.189,3.79,3.324,-0.03,3.294,3.146,-0.317,2.829,1997,3.324,-0.03,3.294
1996,1996-97,348,Mitchell Butler,1104.3,944.0,-0.303,-1.581,0.329,-1.471,-1.142,0.041,-1.525,-1.484,-0.075,-1.55,-1.625,-0.161,-1.572,-1.733,1997,-0.075,-1.55,-1.625
1996,1996-97,349,Mark Jackson,8573.6,7452.8,2.867,-0.235,4.137,0.982,5.12,3.77,0.419,4.189,3.587,0.173,3.76,3.397,-0.023,3.373,1997,3.587,0.173,3.76
1996,1996-97,351,Stacey King,252.7,234.6,-2.894,0.114,-5.407,1.444,-3.963,-3.607,0.548,-3.059,-3.244,0.332,-2.912,-3.06,0.208,-2.851,1997,-3.244,0.332,-2.912
1996,1996-97,353,Darrell Armstrong,2520.1,2328.1,3.734,-1.658,6.062,-0.639,5.423,4.758,-0.635,4.122,4.296,-0.855,3.441,3.997,-1.118,2.879,1997,4.296,-0.855,3.441
1996,1996-97,355,Vincent Askew,2080.5,1696.3,-1.73,0.805,-2.113,-1.412,-3.525,-2.033,-0.307,-2.34,-1.922,0.13,-1.792,-1.832,0.428,-1.404,1997,-1.922,0.13,-1.792
1996,1996-97,356,Chris Morris,2937.4,2851.6,0.14,0.022,-1.968,0.168,-1.801,-1.364,0.202,-1.162,-0.973,0.21,-0.763,-0.62,0.191,-0.429,1997,-0.973,0.21,-0.763
1996,1996-97,358,Anfernee Hardaway,5498.6,5159.8,4.833,-0.415,7.432,-0.799,6.634,6.188,-0.391,5.797,5.678,-0.323,5.355,5.298,-0.326,4.971,1997,5.678,-0.323,5.355
1996,1996-97,359,Chucky Brown,1909.0,1674.6,-2.153,1.544,-1.224,-1.201,-2.425,-1.271,-0.057,-1.328,-1.532,0.495,-1.037,-1.771,0.907,-0.864,1997,-1.532,0.495,-1.037
1996,1996-97,361,Clifford Robinson,6889.0,6133.0,1.218,0.95,-1.124,2.473,1.349,0.119,1.842,1.961,0.594,1.566,2.16,0.916,1.35,2.266,1997,0.594,1.566,2.16
1996,1996-97,363,Christian Laettner,8028.8,7464.5,0.662,2.335,0.407,4.332,4.739,0.492,3.533,4.025,0.33,3.251,3.581,0.194,3.029,3.224,1997,0.33,3.251,3.581
1996,1996-97,364,Rex Chapman,4538.4,4194.6,3.413,-1.659,7.64,-2.407,5.233,6.009,-2.478,3.53,5.239,-2.374,2.865,4.62,-2.204,2.417,1997,5.239,-2.374,2.865
1996,1996-97,365,Derrick McKey,4291.9,3627.6,-1.237,1.562,-1.8,0.629,-1.171,-1.668,1.143,-0.526,-1.578,1.381,-0.197,-1.479,1.54,0.061,1997,-1.578,1.381,-0.197
1996,1996-97,368,Dwayne Schintzius,285.0,244.7,-2.454,1.775,-1.026,2.877,1.85,-1.748,1.994,0.246,-2.025,1.86,-0.166,-2.206,1.793,-0.412,1997,-2.025,1.86,-0.166
1996,1996-97,369,Charlie Ward,5004.3,4586.8,1.138,-0.047,3.591,-2.717,0.874,2.537,-1.608,0.929,2.112,-1.094,1.018,1.772,-0.673,1.099,1997,2.112,-1.094,1.018
1996,1996-97,371,Terry Mills,4955.6,4525.1,1.878,0.633,1.165,6.598,7.763,1.287,4.4,5.687,1.29,3.423,4.713,1.321,2.596,3.917,1997,1.29,3.423,4.713
1996,1996-97,375,Isaiah Rider,6023.8,5409.7,1.58,-1.546,1.807,-3.912,-2.105,1.717,-2.762,-1.045,1.717,-2.306,-0.589,1.713,-1.973,-0.26,1997,1.717,-2.306,-0.589
1996,1996-97,376,Eric Montross,4544.4,3906.5,-5.007,3.35,-8.164,5.298,-2.867,-6.596,4.207,-2.389,-6.027,3.81,-2.217,-5.618,3.548,-2.07,1997,-6.027,3.81,-2.217
1996,1996-97,378,Craig Ehlo,2059.2,1688.5,-0.15,-1.783,0.095,1.231,1.327,-0.299,0.138,-0.161,-0.34,-0.454,-0.795,-0.315,-0.944,-1.259,1997,-0.34,-0.454,-0.795
1996,1996-97,380,Tony Smith,3218.9,2740.4,0.516,-0.53,2.11,-1.494,0.616,1.034,-1.386,-0.352,0.703,-1.159,-0.457,0.512,-0.938,-0.427,1997,0.703,-1.159,-0.457
1996,1996-97,381,James Robinson,3179.1,2789.0,2.639,-1.44,4.271,-5.948,-1.677,3.419,-3.869,-0.45,3.152,-3.038,0.114,2.965,-2.432,0.534,1997,3.152,-3.038,0.114
1996,1996-97,383,Kendall Gill,7884.9,6783.3,3.204,-0.372,3.967,1.426,5.393,3.939,0.201,4.141,3.909,-0.276,3.632,3.811,-0.53,3.281,1997,3.909,-0.276,3.632
1996,1996-97,384,Calbert Cheaney,5988.5,5322.1,-0.718,-0.089,0.756,-1.975,-1.219,0.235,-1.252,-1.017,0.057,-0.933,-0.876,-0.12,-0.661,-0.781,1997,0.057,-0.933,-0.876
1996,1996-97,386,Elliot Perry,3980.1,3404.9,2.925,-0.637,3.073,-0.822,2.251,2.817,-0.946,1.871,2.841,-0.929,1.912,2.878,-0.877,2.001,1997,2.841,-0.929,1.912
1996,1996-97,389,Toni Kukoc,5535.1,5466.4,3.742,0.424,1.515,1.603,3.118,2.249,1.41,3.659,2.624,1.249,3.873,2.941,1.076,4.017,1997,2.624,1.249,3.873
1996,1996-97,390,Sasha Danilovic,4415.8,3685.8,1.495,-1.111,0.958,-1.104,-0.147,0.92,-0.65,0.27,1.002,-0.562,0.44,1.106,-0.58,0.526,1997,1.002,-0.562,0.44
1996,1996-97,393,Rod Strickland,7444.9,6543.7,4.15,-0.717,7.264,-3.665,3.599,6.107,-2.277,3.83,5.568,-1.767,3.802,5.124,-1.379,3.744,1997,5.568,-1.767,3.802
1996,1996-97,397,Reggie Miller,8848.9,7748.3,5.568,-0.802,8.031,-1.865,6.166,6.593,-1.039,5.554,6.133,-0.737,5.396,5.855,-0.571,5.284,1997,6.133,-0.737,5.396
1996,1996-97,399,Sean Rooks,1788.6,1652.4,-2.692,2.301,-5.283,0.617,-4.667,-3.403,1.239,-2.163,-2.936,1.585,-1.351,-2.733,1.858,-0.875,1997,-2.936,1.585,-1.351
1996,1996-97,400,Derek Strong,4971.9,4557.6,-1.661,1.198,-3.257,4.453,1.196,-2.626,3.097,0.471,-2.393,2.487,0.093,-2.195,2.004,-0.191,1997,-2.393,2.487,0.093
1996,1996-97,404,Kevin Duckworth,947.1,746.0,-4.844,2.027,-6.657,1.802,-4.855,-5.566,1.621,-3.944,-5.268,1.718,-3.55,-5.073,1.81,-3.263,1997,-5.268,1.718,-3.55
1996,1996-97,406,Shaquille O'Neal,6051.3,5613.4,1.298,4.307,-1.416,6.821,5.405,0.017,5.981,5.999,0.505,5.493,5.998,0.84,5.066,5.907,1997,0.505,5.493,5.998
1996,1996-97,412,Sharone Wright,2515.3,2118.1,-3.853,0.252,-9.694,2.808,-6.886,-7.193,1.729,-5.464,-6.044,1.22,-4.824,-5.171,0.824,-4.348,1997,-6.044,1.22,-4.824
1996,1996-97,416,Willie Burton,931.9,738.7,-0.317,-0.466,-0.734,-0.573,-1.307,-0.596,-0.432,-1.028,-0.504,-0.438,-0.942,-0.434,-0.458,-0.892,1997,-0.504,-0.438,-0.942
1996,1996-97,417,Sam Mitchell,5443.5,4729.3,-1.246,0.839,-3.63,0.439,-3.191,-2.441,0.204,-2.236,-1.961,0.298,-1.663,-1.623,0.427,-1.195,1997,-1.961,0.298,-1.663
1996,1996-97,418,Scott Brooks,636.3,536.9,1.757,-0.213,1.172,-1.239,-0.067,1.343,-0.56,0.784,1.516,-0.42,1.095,1.639,-0.345,1.294,1997,1.516,-0.42,1.095
1996,1996-97,420,Jayson Williams,3387.7,2819.5,-2.497,2.117,-4.218,1.559,-2.659,-3.204,1.737,-1.468,-2.851,1.834,-1.017,-2.628,1.9,-0.728,1997,-2.851,1.834,-1.017
1996,1996-97,422,Avery Johnson,6933.7,5939.7,1.915,-0.942,1.764,1.579,3.343,1.477,1.199,2.676,1.383,0.797,2.18,1.38,0.334,1.714,1997,1.383,0.797,2.18
1996,1996-97,423,Chris Gatling,3325.7,2746.0,1.776,0.425,-1.313,1.484,0.172,0.307,1.027,1.334,0.848,0.849,1.697,1.203,0.704,1.906,1997,0.848,0.849,1.697
1996,1996-97,428,Sherman Douglas,6062.0,5188.2,1.569,-0.074,4.103,-0.413,3.69,2.962,-0.344,2.618,2.528,-0.287,2.241,2.192,-0.237,1.955,1997,2.528,-0.287,2.241
1996,1996-97,431,Shawn Kemp,7103.0,6660.7,0.516,2.29,-0.263,2.782,2.519,0.229,2.982,3.211,0.384,2.935,3.319,0.436,2.841,3.276,1997,0.384,2.935,3.319
1996,1996-97,432,Pete Chilcutt,1633.8,1406.1,0.418,1.224,0.044,-0.181,-0.137,0.016,0.514,0.53,0.113,0.754,0.867,0.216,0.92,1.136,1997,0.113,0.754,0.867
1996,1996-97,433,Buck Williams,3790.8,3514.4,-2.596,2.68,-5.593,6.09,0.497,-3.947,4.487,0.54,-3.332,3.818,0.487,-2.945,3.344,0.399,1997,-3.332,3.818,0.487
1996,1996-97,434,Tony Dumas,686.2,545.8,0.603,-3.281,2.713,-2.129,0.584,1.285,-2.784,-1.499,0.954,-3.002,-2.048,0.779,-3.143,-2.364,1997,0.954,-3.002,-2.048
1996,1996-97,435,Carlos Rogers,3382.0,2868.5,-0.336,1.732,0.073,-0.844,-0.772,-0.187,0.007,-0.18,-0.298,0.539,0.241,-0.358,0.988,0.63,1997,-0.298,0.539,0.241
1996,1996-97,436,Juwan Howard,8257.8,7238.9,0.467,0.18,-2.043,0.538,-1.506,-0.347,0.093,-0.254,0.188,0.057,0.245,0.474,0.074,0.548,1997,0.188,0.057,0.245
1996,1996-97,438,Robert Werdann,76.9,64.2,-3.834,3.409,-3.821,2.226,-1.596,-3.783,3.018,-0.765,-3.788,3.174,-0.614,-3.796,3.259,-0.537,1997,-3.788,3.174,-0.614
1996,1996-97,440,Zan Tabak,534.9,426.2,-1.91,0.567,-4.234,0.343,-3.891,-2.859,0.428,-2.431,-2.448,0.461,-1.987,-2.198,0.485,-1.713,1997,-2.448,0.461,-1.987
1996,1996-97,441,Lamond Murray,3161.1,2772.3,1.629,-0.92,0.605,-0.902,-0.297,1.335,-0.93,0.404,1.51,-0.88,0.63,1.608,-0.878,0.73,1997,1.51,-0.88,0.63
1996,1996-97,442,Pervis Ellison,310.5,238.7,-4.83,4.24,-4.516,6.117,1.601,-4.72,4.86,0.141,-4.775,4.552,-0.223,-4.798,4.374,-0.424,1997,-4.775,4.552,-0.223
1996,1996-97,445,Wesley Person,5968.0,5326.2,3.053,-1.201,6.673,0.124,6.797,5.231,-0.366,4.865,4.602,-0.663,3.938,4.106,-0.912,3.194,1997,4.602,-0.663,3.938
1996,1996-97,446,Lucious Harris,2156.2,1821.5,1.119,-1.47,3.278,-0.048,3.23,2.264,-0.587,1.676,1.899,-0.977,0.923,1.639,-1.277,0.362,1997,1.899,-0.977,0.923
1996,1996-97,448,Bo Outlaw,5407.7,4748.8,-1.329,3.675,-2.452,7.888,5.436,-1.416,6.017,4.602,-1.204,5.208,4.004,-1.135,4.568,3.433,1997,-1.204,5.208,4.004
1996,1996-97,452,Vin Baker,8768.8,7591.0,0.463,1.563,-2.755,3.169,0.414,-1.118,2.519,1.401,-0.485,2.15,1.665,-0.046,1.867,1.821,1997,-0.485,2.15,1.665
1996,1996-97,456,Chuck Person,491.6,468.7,0.0,-0.0,-3.173,1.484,-1.689,-1.332,0.863,-0.469,-0.765,0.574,-0.19,-0.414,0.342,-0.072,1997,-0.765,0.574,-0.19
1996,1996-97,457,Andrew Lang,2950.7,2466.0,-3.857,3.036,-6.2,4.404,-1.796,-4.59,3.906,-0.684,-4.18,3.611,-0.569,-3.97,3.369,-0.601,1997,-4.18,3.611,-0.569
1996,1996-97,458,Howard Eisley,3575.7,3501.6,0.218,-0.969,0.72,-1.785,-1.065,0.939,-1.791,-0.852,0.816,-1.61,-0.794,0.634,-1.398,-0.763,1997,0.816,-1.61,-0.794
1996,1996-97,461,Popeye Jones,5932.4,5016.7,-2.169,1.383,-0.859,2.321,1.461,-1.583,2.157,0.574,-1.905,1.976,0.071,-2.104,1.779,-0.325,1997,-1.905,1.976,0.071
1996,1996-97,462,J.R. Reid,248.2,236.0,0.0,-0.0,-1.137,-0.91,-2.047,-0.386,-0.334,-0.72,-0.22,-0.185,-0.405,-0.123,-0.108,-0.231,1997,-0.22,-0.185,-0.405
1996,1996-97,467,Jason Kidd,5226.3,4831.4,4.178,-0.634,5.324,-1.151,4.173,4.638,-0.92,3.718,4.428,-0.841,3.587,4.318,-0.788,3.53,1997,4.428,-0.841,3.587
1996,1996-97,468,Jon Barry,2434.4,2047.8,2.313,-0.902,4.663,-1.521,3.141,3.571,-1.291,2.28,3.107,-1.193,1.915,2.754,-1.094,1.659,1997,3.107,-1.193,1.915
1996,1996-97,469,Jamal Mashburn,5627.5,5768.2,1.595,-0.113,-1.404,1.341,-0.063,-0.739,1.065,0.326,-0.256,0.883,0.627,0.241,0.696,0.938,1997,-0.256,0.883,0.627
1996,1996-97,471,471,55.3,42.3,0.0,-0.0,0.142,0.106,0.248,0.054,-0.044,0.01,0.039,-0.055,-0.016,0.03,-0.056,-0.026,1997,0.039,-0.055,-0.016
1996,1996-97,511,Melvin Booker,85.4,73.5,1.204,-2.657,-0.179,-0.793,-0.972,0.848,-2.234,-1.385,1.039,-2.487,-1.448,1.134,-2.608,-1.474,1997,1.039,-2.487,-1.448
1996,1996-97,671,Donnie Boyce,384.4,308.1,-0.637,-1.093,1.362,-4.167,-2.806,0.146,-2.193,-2.046,-0.19,-1.709,-1.899,-0.391,-1.438,-1.829,1997,-0.19,-1.709,-1.899
1996,1996-97,672,Matt Bullard,2643.6,2272.5,0.799,0.269,4.587,-1.179,3.409,2.934,-0.601,2.333,2.157,-0.339,1.818,1.579,-0.124,1.455,1997,2.157,-0.339,1.818
1996,1996-97,673,Alan Henderson,1559.5,1634.4,-0.864,0.871,-2.27,-2.149,-4.419,-1.258,-1.387,-2.644,-1.07,-0.697,-1.767,-0.988,-0.092,-1.08,1997,-1.07,-0.697,-1.767
1996,1996-97,674,Reggie Jordan,396.7,336.9,-0.222,1.572,1.128,0.136,1.264,0.158,1.197,1.356,-0.034,1.391,1.357,-0.128,1.474,1.346,1997,-0.034,1.391,1.357
1996,1996-97,677,Eric Williams,6017.6,5111.9,0.017,-0.048,-1.425,1.036,-0.389,-0.929,0.524,-0.405,-0.639,0.198,-0.441,-0.385,-0.063,-0.448,1997,-0.639,0.198,-0.441
1996,1996-97,678,George Zidek,864.8,718.4,-2.091,0.604,-4.199,-3.325,-7.524,-2.951,-1.21,-4.162,-2.594,-0.486,-3.08,-2.376,-0.023,-2.399,1997,-2.594,-0.486,-3.08
1996,1996-97,679,Jason Caffey,3477.7,3296.3,-0.022,-0.812,-2.547,-1.339,-3.886,-1.591,-1.107,-2.697,-1.127,-0.98,-2.107,-0.751,-0.873,-1.624,1997,-1.127,-0.98,-2.107
1996,1996-97,681,Donny Marshall,1389.6,1203.9,1.648,-0.9,0.121,-1.356,-1.235,0.689,-1.034,-0.345,0.95,-0.894,0.056,1.172,-0.831,0.341,1997,0.95,-0.894,0.056
1996,1996-97,682,Bob Sura,5659.4,4884.0,1.694,0.355,0.139,-0.407,-0.267,-0.072,0.779,0.707,0.123,1.04,1.163,0.414,1.102,1.516,1997,0.123,1.04,1.163
1996,1996-97,684,Loren Meyer,1753.1,1478.5,-3.13,-0.961,-5.126,-0.476,-5.602,-3.888,-0.821,-4.708,-3.521,-0.914,-4.435,-3.312,-0.967,-4.279,1997,-3.521,-0.914,-4.435
1996,1996-97,685,Cherokee Parks,2356.1,2015.4,-2.299,3.127,-0.606,3.128,2.521,-1.022,2.814,1.792,-1.425,2.833,1.408,-1.756,2.889,1.132,1997,-1.425,2.833,1.408
1996,1996-97,686,Antonio McDyess,6093.1,5250.6,-0.501,1.029,-0.05,0.844,0.793,-0.211,0.586,0.376,-0.281,0.495,0.214,-0.325,0.489,0.164,1997,-0.281,0.495,0.214
1996,1996-97,688,Michael Curry,3012.7,2568.5,-0.161,0.347,-1.05,0.589,-0.461,-0.658,0.888,0.23,-0.514,0.906,0.392,-0.429,0.837,0.408,1997,-0.514,0.906,0.392
1996,1996-97,689,Theo Ratliff,3196.7,2814.8,-2.899,3.147,-2.808,4.463,1.655,-2.624,3.309,0.684,-2.732,3.172,0.44,-2.865,3.194,0.329,1997,-2.732,3.172,0.44
1996,1996-97,690,Don Reid,1150.5,980.4,-3.126,1.477,-2.967,-0.409,-3.377,-2.919,0.243,-2.676,-3.01,0.711,-2.299,-3.086,1.061,-2.025,1997,-3.01,0.711,-2.299
1996,1996-97,691,Lou Roe,278.5,240.5,0.021,-3.358,1.008,-2.897,-1.889,0.437,-3.279,-2.843,0.265,-3.355,-3.09,0.161,-3.39,-3.229,1997,0.265,-3.355,-3.09
1996,1996-97,692,Andrew DeClercq,2510.8,2179.4,-3.263,2.698,-2.607,3.525,0.918,-2.992,3.017,0.025,-3.083,2.79,-0.292,-3.13,2.645,-0.484,1997,-3.083,2.79,-0.292
1996,1996-97,693,Joe Smith,7388.0,6285.4,-0.488,1.193,1.463,1.407,2.87,0.778,0.66,1.438,0.483,0.472,0.956,0.233,0.443,0.676,1997,0.483,0.472,0.956
1996,1996-97,694,Sam Mack,2212.5,1878.5,1.822,-1.778,-0.854,-1.613,-2.467,0.269,-1.527,-1.258,0.845,-1.611,-0.766,1.26,-1.693,-0.433,1997,0.845,-1.611,-0.766
1996,1996-97,695,Eldridge Recasner,3225.9,2929.7,1.135,-1.007,0.118,-2.855,-2.737,0.271,-2.156,-1.885,0.519,-1.83,-1.312,0.726,-1.533,-0.807,1997,0.519,-1.83,-1.312
1996,1996-97,696,Travis Best,5779.0,4970.1,1.976,-1.256,1.853,0.543,2.396,1.709,-0.039,1.67,1.742,-0.322,1.42,1.801,-0.575,1.226,1997,1.742,-0.322,1.42
